"Year...Month","Event","Deaths","Injured","Houses.Destroyed","Houses.Damaged","Directly.affected","Indirectly.Affected","Country","Category","Country_ID","Category_ID"
"1970/12","DROUGHT",2,6,4,23,6398,3000,"Argentina","Other",1,9
"1970/12","EARTHQUAKE",2,6,4,23,6398,3000,"Argentina","Natural - Geological",1,6
"1970/12","EPIDEMIC",1,10,4,23,6398,3000,"Argentina","Biological - Epidemics",1,1
"1970/12","FIRE",24,4,59,5,200,3000,"Argentina","Man-made - Fire and Explosions",1,3
"1970/12","FLOOD",3,6,4,23,6398,3000,"Argentina","Natural - Hydrological",1,7
"1970/12","FORESTFIRE",2,2,4,23,6,3000,"Argentina","Man-made - Fire and Explosions",1,3
"1970/12","FROST",2,6,4,23,6398,3000,"Argentina","Natural - Meteorological",1,8
"1970/12","HAILSTORM",2,6,4,23,6398,3000,"Argentina","Natural - Meteorological",1,8
"1970/12","LANDSLIDE",1,6,4,23,6398,3000,"Argentina","Natural - Geological",1,6
"1970/12","PLAGUE",2,6,4,23,6398,3000,"Argentina","Biological - Epidemics",1,1
"1970/12","POLLUTION",2,12,4,23,6398,3000,"Argentina","Man-made - Pollution",1,4
"1970/12","RAIN",2,6,4,23,6398,3000,"Argentina","Natural - Meteorological",1,8
"1970/12","STORM",2,4,1,23,6398,3000,"Argentina","Natural - Meteorological",1,8
"1970/12","STRONGWIND",2,6,4,23,6398,3000,"Argentina","Natural - Meteorological",1,8
"1970/12","STRUCTURE",1,2,4,23,6398,3000,"Argentina","Other",1,9
"1971/01","ALLUVION",2,6,4,23,6398,3000,"Argentina","Other",1,9
"1971/01","ELECTRICSTORM",3,3,4,23,6398,3000,"Argentina","Natural - Meteorological",1,8
"1971/01","EPIDEMIC",7,32,4,23,6398,3000,"Argentina","Biological - Epidemics",1,1
"1971/01","EXPLOSION",1,2,4,23,6398,3000,"Argentina","Man-made - Fire and Explosions",1,3
"1971/01","FIRE",1,2,4,23,6398,3000,"Argentina","Man-made - Fire and Explosions",1,3
"1971/01","FLOOD",4,6,4,23,6398,600,"Argentina","Natural - Hydrological",1,7
"1971/01","FORESTFIRE",2,6,4,23,6398,3000,"Argentina","Man-made - Fire and Explosions",1,3
"1971/01","HAILSTORM",2,6,4,23,6398,3000,"Argentina","Natural - Meteorological",1,8
"1971/01","POLLUTION",2,70,4,23,6398,3000,"Argentina","Man-made - Pollution",1,4
"1971/01","STORM",2,5,4,23,6398,3000,"Argentina","Natural - Meteorological",1,8
"1971/01","STRONGWIND",2,6,4,110,440,3000,"Argentina","Natural - Meteorological",1,8
"1971/02","DROUGHT",2,6,4,23,6398,3000,"Argentina","Other",1,9
"1971/02","EPIDEMIC",2,6,4,23,6398,3000,"Argentina","Biological - Epidemics",1,1
"1971/02","FIRE",2,1,4,23,6398,3000,"Argentina","Man-made - Fire and Explosions",1,3
"1971/02","FLOOD",2,1,4,23,2000,3000,"Argentina","Natural - Hydrological",1,7
"1971/02","HAILSTORM",2,6,4,23,6398,3000,"Argentina","Natural - Meteorological",1,8
"1971/02","RAIN",2,6,4,23,6398,3000,"Argentina","Natural - Meteorological",1,8
"1971/02","STORM",1,6,1,23,6398,3000,"Argentina","Natural - Meteorological",1,8
"1971/02","STRONGWIND",2,6,4,23,6398,3000,"Argentina","Natural - Meteorological",1,8
"1971/02","STRUCTURE",2,6,2,23,6398,3000,"Argentina","Other",1,9
"1971/03","ALLUVION",2,6,4,23,6398,3000,"Argentina","Other",1,9
"1971/03","FIRE",1,2,1,23,6398,3000,"Argentina","Man-made - Fire and Explosions",1,3
"1971/03","FLOOD",2,6,4,23,6398,3000,"Argentina","Natural - Hydrological",1,7
"1971/03","STORM",2,6,4,23,6398,3000,"Argentina","Natural - Meteorological",1,8
"1971/03","STRUCTURE",2,1,4,23,6398,3000,"Argentina","Other",1,9
"1971/04","EXPLOSION",2,3,4,23,6398,3000,"Argentina","Man-made - Fire and Explosions",1,3
"1971/04","FIRE",2,6,4,23,6398,3000,"Argentina","Man-made - Fire and Explosions",1,3
"1971/04","FLOOD",2,6,4,23,6398,3000,"Argentina","Natural - Hydrological",1,7
"1971/04","STORM",2,6,4,23,6398,3000,"Argentina","Natural - Meteorological",1,8
"1971/04","STRUCTURE",2,6,1,23,6398,3000,"Argentina","Other",1,9
"1971/05","FIRE",2,3,2,23,6398,3000,"Argentina","Man-made - Fire and Explosions",1,3
"1971/05","FLOOD",2,6,4,23,6398,3000,"Argentina","Natural - Hydrological",1,7
"1971/05","STRONGWIND",2,6,4,23,6398,3000,"Argentina","Natural - Meteorological",1,8
"1971/06","FIRE",1,5,4,23,6398,3000,"Argentina","Man-made - Fire and Explosions",1,3
"1971/06","FLOOD",2,6,4,23,6398,3000,"Argentina","Natural - Hydrological",1,7
"1971/06","FROST",2,6,4,23,6398,3000,"Argentina","Natural - Meteorological",1,8
"1971/06","SNOWSTORM",2,6,4,23,6398,3000,"Argentina","Natural - Meteorological",1,8
"1971/06","STORM",2,6,4,23,6398,3000,"Argentina","Natural - Meteorological",1,8
"1971/07","EXPLOSION",2,3,1,23,6398,3000,"Argentina","Man-made - Fire and Explosions",1,3
"1971/07","FIRE",1,6,20,23,6398,3000,"Argentina","Man-made - Fire and Explosions",1,3
"1971/07","FLOOD",2,6,4,23,6398,3000,"Argentina","Natural - Hydrological",1,7
"1971/07","FORESTFIRE",2,6,4,23,6398,3000,"Argentina","Man-made - Fire and Explosions",1,3
"1971/07","LANDSLIDE",2,6,4,23,6398,3000,"Argentina","Natural - Geological",1,6
"1971/07","SNOWSTORM",1,6,4,23,6398,3000,"Argentina","Natural - Meteorological",1,8
"1971/07","STRUCTURE",2,1,4,23,6398,3000,"Argentina","Other",1,9
"1971/08","FIRE",2,2,18,23,12,3000,"Argentina","Man-made - Fire and Explosions",1,3
"1971/08","FLOOD",2,6,4,23,6398,3000,"Argentina","Natural - Hydrological",1,7
"1971/08","SNOWSTORM",2,6,4,23,6398,3000,"Argentina","Natural - Meteorological",1,8
"1971/08","STORM",1,6,4,23,6398,3000,"Argentina","Natural - Meteorological",1,8
"1971/08","STRONGWIND",2,6,4,23,6398,3000,"Argentina","Natural - Meteorological",1,8
"1971/09","ALLUVION",2,6,4,23,6398,3000,"Argentina","Other",1,9
"1971/09","EXPLOSION",2,4,4,23,6398,3000,"Argentina","Man-made - Fire and Explosions",1,3
"1971/09","FIRE",3,18,4,23,6398,3000,"Argentina","Man-made - Fire and Explosions",1,3
"1971/09","FLOOD",2,6,4,100,6398,3000,"Argentina","Natural - Hydrological",1,7
"1971/09","STRUCTURE",2,2,4,23,6398,3000,"Argentina","Other",1,9
"1971/10","FIRE",2,1,1,23,6398,3000,"Argentina","Man-made - Fire and Explosions",1,3
"1971/10","FLOOD",2,6,4,23,6398,3000,"Argentina","Natural - Hydrological",1,7
"1971/10","FROST",2,6,4,23,6398,3000,"Argentina","Natural - Meteorological",1,8
"1971/10","POLLUTION",2,11,4,23,6398,3000,"Argentina","Man-made - Pollution",1,4
"1971/10","STORM",2,6,4,23,6398,3000,"Argentina","Natural - Meteorological",1,8
"1971/11","ALLUVION",1,6,4,23,6398,3000,"Argentina","Other",1,9
"1971/11","DROUGHT",2,6,4,23,6398,3000,"Argentina","Other",1,9
"1971/11","EXPLOSION",1,6,30,23,6398,3000,"Argentina","Man-made - Fire and Explosions",1,3
"1971/11","FIRE",2,2,15,23,6398,3000,"Argentina","Man-made - Fire and Explosions",1,3
"1971/11","HAILSTORM",2,6,4,23,6398,3000,"Argentina","Natural - Meteorological",1,8
"1971/11","POLLUTION",3,6,4,23,6398,3000,"Argentina","Man-made - Pollution",1,4
"1971/11","STRUCTURE",2,1,4,23,6398,3000,"Argentina","Other",1,9
"1971/12","DROUGHT",2,6,4,23,6398,3000,"Argentina","Other",1,9
"1971/12","FIRE",2,6,80,23,400,3000,"Argentina","Man-made - Fire and Explosions",1,3
"1971/12","FROST",2,6,4,23,6398,3000,"Argentina","Natural - Meteorological",1,8
"1971/12","STORM",3,6,4,23,6398,3000,"Argentina","Natural - Meteorological",1,8
"1971/12","STRONGWIND",2,18,4,23,6398,3000,"Argentina","Natural - Meteorological",1,8
"1971/12","STRUCTURE",2,6,15,23,6398,3000,"Argentina","Other",1,9
"1972/01","BIOLOGICAL",2,6,4,23,6398,3000,"Argentina","Biological - Epidemics",1,1
"1972/01","DROUGHT",2,6,4,23,6398,3000,"Argentina","Other",1,9
"1972/01","EPIDEMIC",2,85,4,23,6398,3000,"Argentina","Biological - Epidemics",1,1
"1972/01","EXPLOSION",3,18,4,23,6398,3000,"Argentina","Man-made - Fire and Explosions",1,3
"1972/01","FIRE",2,8,4,23,6398,3000,"Argentina","Man-made - Fire and Explosions",1,3
"1972/01","FLOOD",2,6,4,23,6398,3000,"Argentina","Natural - Hydrological",1,7
"1972/01","HAILSTORM",2,6,4,23,6398,3000,"Argentina","Natural - Meteorological",1,8
"1972/01","PLAGUE",2,8,4,23,6398,3000,"Argentina","Biological - Epidemics",1,1
"1972/01","STORM",2,6,4,23,6398,3000,"Argentina","Natural - Meteorological",1,8
"1972/02","DROUGHT",2,6,4,23,6398,3000,"Argentina","Other",1,9
"1972/02","EPIDEMIC",2,13,4,23,6398,3000,"Argentina","Biological - Epidemics",1,1
"1972/02","EXPLOSION",1,29,4,23,6398,3000,"Argentina","Man-made - Fire and Explosions",1,3
"1972/02","FIRE",2,1,150,23,6398,3000,"Argentina","Man-made - Fire and Explosions",1,3
"1972/02","FLOOD",2,6,30,23,6398,3000,"Argentina","Natural - Hydrological",1,7
"1972/02","FORESTFIRE",2,6,4,23,6398,3000,"Argentina","Man-made - Fire and Explosions",1,3
"1972/02","HAILSTORM",2,6,4,23,6398,3000,"Argentina","Natural - Meteorological",1,8
"1972/02","PLAGUE",2,10,4,23,6398,3000,"Argentina","Biological - Epidemics",1,1
"1972/02","STORM",2,1,1,23,6398,3000,"Argentina","Natural - Meteorological",1,8
"1972/03","AVALANCHE",3,6,4,23,6398,3000,"Argentina","Natural - Geological",1,6
"1972/03","DROUGHT",2,6,4,23,6398,3000,"Argentina","Other",1,9
"1972/03","EXPLOSION",2,6,4,23,6398,3000,"Argentina","Man-made - Fire and Explosions",1,3
"1972/03","FIRE",2,1,4,23,6398,3000,"Argentina","Man-made - Fire and Explosions",1,3
"1972/03","POLLUTION",2,22,4,23,6398,3000,"Argentina","Man-made - Pollution",1,4
"1972/03","STORM",2,30,100,23,6398,3000,"Argentina","Natural - Meteorological",1,8
"1972/03","STRUCTURE",3,1,4,23,6398,3000,"Argentina","Other",1,9
"1972/04","DROUGHT",2,6,4,23,6398,3000,"Argentina","Other",1,9
"1972/04","FIRE",8,9,43,45,215,3000,"Argentina","Man-made - Fire and Explosions",1,3
"1972/04","FLOOD",2,6,200,23,6398,3000,"Argentina","Natural - Hydrological",1,7
"1972/04","FROST",2,6,4,23,6398,3000,"Argentina","Natural - Meteorological",1,8
"1972/04","POLLUTION",6,10,4,23,6398,3000,"Argentina","Man-made - Pollution",1,4
"1972/04","STORM",2,6,4,3,6398,12,"Argentina","Natural - Meteorological",1,8
"1972/04","STRUCTURE",2,1,4,23,6398,3000,"Argentina","Other",1,9
"1972/05","EPIDEMIC",2,283,4,23,6398,3000,"Argentina","Biological - Epidemics",1,1
"1972/05","EXPLOSION",2,7,4,23,6398,3000,"Argentina","Man-made - Fire and Explosions",1,3
"1972/05","FIRE",1,4,5,23,16,3000,"Argentina","Man-made - Fire and Explosions",1,3
"1972/05","FLOOD",2,6,254,195,89,20,"Argentina","Natural - Hydrological",1,7
"1972/05","FOG",2,6,4,23,6398,3000,"Argentina","Natural - Meteorological",1,8
"1972/05","FROST",1,6,4,23,6398,3000,"Argentina","Natural - Meteorological",1,8
"1972/05","LANDSLIDE",4,6,4,23,6398,3000,"Argentina","Natural - Geological",1,6
"1972/05","SNOWSTORM",2,6,1,23,6398,275,"Argentina","Natural - Meteorological",1,8
"1972/06","DROUGHT",2,6,4,23,6398,3000,"Argentina","Other",1,9
"1972/06","EXPLOSION",2,2,4,2,6398,3000,"Argentina","Man-made - Fire and Explosions",1,3
"1972/06","FIRE",2,6,40,23,6398,3000,"Argentina","Man-made - Fire and Explosions",1,3
"1972/06","FLOOD",2,6,94,36,480,3000,"Argentina","Natural - Hydrological",1,7
"1972/06","POLLUTION",9,5,4,23,6398,3000,"Argentina","Man-made - Pollution",1,4
"1972/06","SNOWSTORM",2,6,90,100,490,25,"Argentina","Natural - Meteorological",1,8
"1972/06","STORM",2,6,4,23,6398,3000,"Argentina","Natural - Meteorological",1,8
"1972/07","EXPLOSION",3,81,4,23,6398,3000,"Argentina","Man-made - Fire and Explosions",1,3
"1972/07","FIRE",2,6,80,23,120,3000,"Argentina","Man-made - Fire and Explosions",1,3
"1972/07","FLOOD",2,6,4,23,6398,3000,"Argentina","Natural - Hydrological",1,7
"1972/07","FROST",1,1,4,23,6398,3000,"Argentina","Natural - Meteorological",1,8
"1972/07","LANDSLIDE",2,6,4,23,6398,3000,"Argentina","Natural - Geological",1,6
"1972/07","STRONGWIND",2,3,3,23,6398,3000,"Argentina","Natural - Meteorological",1,8
"1972/08","EXPLOSION",2,1,1,23,6398,3000,"Argentina","Man-made - Fire and Explosions",1,3
"1972/08","FIRE",2,4,4,23,6398,550,"Argentina","Man-made - Fire and Explosions",1,3
"1972/08","FLOOD",2,6,4,23,6398,3000,"Argentina","Natural - Hydrological",1,7
"1972/08","FORESTFIRE",2,6,4,23,6398,3000,"Argentina","Man-made - Fire and Explosions",1,3
"1972/08","LEAK",13,1,4,23,6398,3000,"Argentina","Man-made - Pollution",1,4
"1972/08","POLLUTION",1,1,4,23,6398,3000,"Argentina","Man-made - Pollution",1,4
"1972/08","SNOWSTORM",2,6,4,23,6398,3000,"Argentina","Natural - Meteorological",1,8
"1972/08","STORM",2,6,4,23,6398,3000,"Argentina","Natural - Meteorological",1,8
"1972/08","STRONGWIND",2,6,4,23,6398,3000,"Argentina","Natural - Meteorological",1,8
"1972/08","STRUCTURE",3,9,1,23,6398,3000,"Argentina","Other",1,9
"1972/09","FIRE",5,2,1,23,6398,3000,"Argentina","Man-made - Fire and Explosions",1,3
"1972/09","FLOOD",1,6,50,400,6398,1500,"Argentina","Natural - Hydrological",1,7
"1972/09","SNOWSTORM",1,1,4,23,6398,320,"Argentina","Natural - Meteorological",1,8
"1972/09","STRONGWIND",2,2,4,23,6398,3000,"Argentina","Natural - Meteorological",1,8
"1972/10","DROUGHT",2,6,4,23,6398,3000,"Argentina","Other",1,9
"1972/10","EPIDEMIC",2,768,4,23,6398,3000,"Argentina","Biological - Epidemics",1,1
"1972/10","EXPLOSION",4,3,1,23,6398,3000,"Argentina","Man-made - Fire and Explosions",1,3
"1972/10","FIRE",7,9,40,23,160,3000,"Argentina","Man-made - Fire and Explosions",1,3
"1972/10","FLOOD",2,6,4,800,6398,3000,"Argentina","Natural - Hydrological",1,7
"1972/10","FROST",2,6,4,23,10000,3000,"Argentina","Natural - Meteorological",1,8
"1972/10","LANDSLIDE",2,6,4,23,6398,3000,"Argentina","Natural - Geological",1,6
"1972/10","POLLUTION",2,8,4,23,6398,3000,"Argentina","Man-made - Pollution",1,4
"1972/10","STORM",1,6,4,23,6398,3000,"Argentina","Natural - Meteorological",1,8
"1972/10","STRUCTURE",2,6,14,23,56,3000,"Argentina","Other",1,9
"1972/11","DROUGHT",2,6,4,23,6398,3000,"Argentina","Other",1,9
"1972/11","FIRE",2,12,1,23,6398,3000,"Argentina","Man-made - Fire and Explosions",1,3
"1972/11","FLOOD",2,6,4,23,6398,3000,"Argentina","Natural - Hydrological",1,7
"1972/11","HAILSTORM",2,6,4,23,6398,3000,"Argentina","Natural - Meteorological",1,8
"1972/11","STORM",2,6,4,23,6398,3000,"Argentina","Natural - Meteorological",1,8
"1972/12","EXPLOSION",2,18,4,23,6398,3000,"Argentina","Man-made - Fire and Explosions",1,3
"1972/12","FIRE",2,1,4,23,6398,3000,"Argentina","Man-made - Fire and Explosions",1,3
"1972/12","FLOOD",2,6,102,300,6398,1520,"Argentina","Natural - Hydrological",1,7
"1972/12","HAILSTORM",2,6,4,23,6398,3000,"Argentina","Natural - Meteorological",1,8
"1972/12","STORM",1,6,4,23,2000,6000,"Argentina","Natural - Meteorological",1,8
"1972/12","STRONGWIND",2,6,30,23,120,3000,"Argentina","Natural - Meteorological",1,8
"1973/01","ALLUVION",1,6,4,23,6398,3000,"Argentina","Other",1,9
"1973/01","BIOLOGICAL",2,6,4,23,6398,3000,"Argentina","Biological - Epidemics",1,1
"1973/01","EPIDEMIC",29,103,4,23,6398,3000,"Argentina","Biological - Epidemics",1,1
"1973/01","EXPLOSION",29,10,4,2,6398,3000,"Argentina","Man-made - Fire and Explosions",1,3
"1973/01","FIRE",1,12,4,32,136,3000,"Argentina","Man-made - Fire and Explosions",1,3
"1973/01","FLOOD",1,2,4,5965,6398,12000,"Argentina","Natural - Hydrological",1,7
"1973/01","PLAGUE",2,6,4,23,6398,3000,"Argentina","Biological - Epidemics",1,1
"1973/01","POLLUTION",2,6,4,23,6398,3000,"Argentina","Man-made - Pollution",1,4
"1973/01","RAIN",2,6,4,23,6398,3000,"Argentina","Natural - Meteorological",1,8
"1973/01","STORM",2,6,1,460,1840,2000,"Argentina","Natural - Meteorological",1,8
"1973/01","STRONGWIND",71,712,543,2,1672,4800,"Argentina","Natural - Meteorological",1,8
"1973/01","STRUCTURE",2,6,4,43,6398,3000,"Argentina","Other",1,9
"1973/02","ACCIDENT",9,15,4,23,6398,3000,"Argentina","Man-made - Transportation",1,5
"1973/02","ALLUVION",2,6,40,77,12,3000,"Argentina","Other",1,9
"1973/02","EPIDEMIC",12,8,4,23,6398,3000,"Argentina","Biological - Epidemics",1,1
"1973/02","EPIZOOTIA",2,6,4,23,6398,3000,"Argentina","Biological - Epidemics",1,1
"1973/02","EXPLOSION",1,2,4,1,6398,3000,"Argentina","Man-made - Fire and Explosions",1,3
"1973/02","FIRE",1,11,4,23,6398,3000,"Argentina","Man-made - Fire and Explosions",1,3
"1973/02","FLOOD",2,32,51,704,6398,4802,"Argentina","Natural - Hydrological",1,7
"1973/02","FORESTFIRE",2,6,4,23,6398,3000,"Argentina","Man-made - Fire and Explosions",1,3
"1973/02","LANDSLIDE",2,6,4,23,6398,3000,"Argentina","Natural - Geological",1,6
"1973/02","LEAK",4,6,4,23,6398,3000,"Argentina","Man-made - Pollution",1,4
"1973/02","PLAGUE",2,6,4,23,6398,3000,"Argentina","Biological - Epidemics",1,1
"1973/02","POLLUTION",2,9,4,23,6398,3000,"Argentina","Man-made - Pollution",1,4
"1973/02","RAIN",2,3,1,23,6398,3000,"Argentina","Natural - Meteorological",1,8
"1973/02","STORM",1,6,4,15,6398,3000,"Argentina","Natural - Meteorological",1,8
"1973/02","STRONGWIND",2,6,4,23,6398,3000,"Argentina","Natural - Meteorological",1,8
"1973/02","STRUCTURE",2,6,4,23,6398,3000,"Argentina","Other",1,9
"1973/03","ACCIDENT",23,36,4,23,6398,3000,"Argentina","Man-made - Transportation",1,5
"1973/03","ALLUVION",4,6,23,96,880,3000,"Argentina","Other",1,9
"1973/03","EPIDEMIC",2,522,4,23,6398,3000,"Argentina","Biological - Epidemics",1,1
"1973/03","EXPLOSION",1,6,4,23,6398,3000,"Argentina","Man-made - Fire and Explosions",1,3
"1973/03","FIRE",1,2,55,20,200,20,"Argentina","Man-made - Fire and Explosions",1,3
"1973/03","FLOOD",28,1,157,480,200,2000,"Argentina","Natural - Hydrological",1,7
"1973/03","FROST",2,6,4,23,6398,3000,"Argentina","Natural - Meteorological",1,8
"1973/03","HAILSTORM",2,6,4,23,6398,3000,"Argentina","Natural - Meteorological",1,8
"1973/03","LANDSLIDE",2,6,4,23,6398,200,"Argentina","Natural - Geological",1,6
"1973/03","POLLUTION",3,5,4,23,6398,3000,"Argentina","Man-made - Pollution",1,4
"1973/03","RAIN",5,1,4,23,6398,3000,"Argentina","Natural - Meteorological",1,8
"1973/03","STORM",3,6,1,23,6398,3000,"Argentina","Natural - Meteorological",1,8
"1973/03","STRUCTURE",2,2,4,23,6398,3000,"Argentina","Other",1,9
"1973/04","EPIDEMIC",10,108,4,23,6398,3000,"Argentina","Biological - Epidemics",1,1
"1973/04","EXPLOSION",1,2,4,1,6398,3000,"Argentina","Man-made - Fire and Explosions",1,3
"1973/04","FIRE",1,2,4,23,6398,3000,"Argentina","Man-made - Fire and Explosions",1,3
"1973/04","FLOOD",11,100,60,694,30,6,"Argentina","Natural - Hydrological",1,7
"1973/04","LANDSLIDE",2,6,4,23,6398,3000,"Argentina","Natural - Geological",1,6
"1973/04","PLAGUE",2,6,4,23,6398,3000,"Argentina","Biological - Epidemics",1,1
"1973/04","RAIN",2,6,4,23,6398,16000,"Argentina","Natural - Meteorological",1,8
"1973/04","STRONGWIND",2,6,4,23,6398,3000,"Argentina","Natural - Meteorological",1,8
"1973/05","EPIDEMIC",6,144,4,23,6398,3000,"Argentina","Biological - Epidemics",1,1
"1973/05","EXPLOSION",2,7,4,23,6398,3000,"Argentina","Man-made - Fire and Explosions",1,3
"1973/05","FIRE",1,3,45,10,380,3000,"Argentina","Man-made - Fire and Explosions",1,3
"1973/05","FLOOD",1,6,4,80,6398,3000,"Argentina","Natural - Hydrological",1,7
"1973/05","LEAK",3,1,4,23,6398,3000,"Argentina","Man-made - Pollution",1,4
"1973/05","POLLUTION",2,4,4,23,6398,3000,"Argentina","Man-made - Pollution",1,4
"1973/05","SNOWSTORM",1,7,4,23,6398,3000,"Argentina","Natural - Meteorological",1,8
"1973/05","STORM",3,6,4,23,6398,3000,"Argentina","Natural - Meteorological",1,8
"1973/05","STRUCTURE",4,15,4,23,6398,3000,"Argentina","Other",1,9
"1973/06","ACCIDENT",3,3,4,23,6398,33,"Argentina","Man-made - Transportation",1,5
"1973/06","EPIDEMIC",2,56,4,23,6398,3000,"Argentina","Biological - Epidemics",1,1
"1973/06","EXPLOSION",2,8,4,30,6398,3000,"Argentina","Man-made - Fire and Explosions",1,3
"1973/06","FIRE",2,1,4,23,6398,3000,"Argentina","Man-made - Fire and Explosions",1,3
"1973/06","FLOOD",1,6,590,683,400,3000,"Argentina","Natural - Hydrological",1,7
"1973/06","FOG",1,4,4,23,6398,3000,"Argentina","Natural - Meteorological",1,8
"1973/06","FROST",2,6,4,23,6398,3000,"Argentina","Natural - Meteorological",1,8
"1973/06","LEAK",5,6,4,23,6398,3000,"Argentina","Man-made - Pollution",1,4
"1973/06","POLLUTION",2,14,4,23,6398,3000,"Argentina","Man-made - Pollution",1,4
"1973/06","RAIN",2,6,4,23,6398,3000,"Argentina","Natural - Meteorological",1,8
"1973/06","SNOWSTORM",4,6,4,23,1200,30,"Argentina","Natural - Meteorological",1,8
"1973/06","STORM",5,6,4,25,6398,3000,"Argentina","Natural - Meteorological",1,8
"1973/06","STRONGWIND",2,6,4,6,24,3000,"Argentina","Natural - Meteorological",1,8
"1973/07","ACCIDENT",7,3,4,23,6398,3000,"Argentina","Man-made - Transportation",1,5
"1973/07","EPIDEMIC",2,7,4,23,6398,3000,"Argentina","Biological - Epidemics",1,1
"1973/07","EXPLOSION",1,5,1,23,6398,3000,"Argentina","Man-made - Fire and Explosions",1,3
"1973/07","FIRE",2,6,4,23,6398,3000,"Argentina","Man-made - Fire and Explosions",1,3
"1973/07","FLOOD",2,6,4,23,6398,3000,"Argentina","Natural - Hydrological",1,7
"1973/07","FOG",4,6,4,23,6398,3000,"Argentina","Natural - Meteorological",1,8
"1973/07","FROST",2,6,4,23,6398,3000,"Argentina","Natural - Meteorological",1,8
"1973/07","LANDSLIDE",4,6,4,23,6398,3000,"Argentina","Natural - Geological",1,6
"1973/07","LEAK",4,2,4,23,6398,3000,"Argentina","Man-made - Pollution",1,4
"1973/07","SNOWSTORM",5,6,4,23,1268,545,"Argentina","Natural - Meteorological",1,8
"1973/07","STORM",1,6,4,25,6398,3000,"Argentina","Natural - Meteorological",1,8
"1973/07","STRUCTURE",2,6,4,23,6398,3000,"Argentina","Other",1,9
"1973/08","DROUGHT",2,6,4,23,6398,3000,"Argentina","Other",1,9
"1973/08","EPIDEMIC",2,1071,4,23,6398,3000,"Argentina","Biological - Epidemics",1,1
"1973/08","EXPLOSION",6,15,4,23,6398,3000,"Argentina","Man-made - Fire and Explosions",1,3
"1973/08","FIRE",4,10,243,83,500,3000,"Argentina","Man-made - Fire and Explosions",1,3
"1973/08","FLOOD",2,6,4,23,6398,3000,"Argentina","Natural - Hydrological",1,7
"1973/08","LEAK",4,6,4,23,6398,3000,"Argentina","Man-made - Pollution",1,4
"1973/08","POLLUTION",2,6,4,23,6398,3000,"Argentina","Man-made - Pollution",1,4
"1973/08","STRUCTURE",1,3,4,23,6398,3000,"Argentina","Other",1,9
"1973/09","ACCIDENT",2,16,4,23,6398,3000,"Argentina","Man-made - Transportation",1,5
"1973/09","FIRE",9,10,1,23,6398,3000,"Argentina","Man-made - Fire and Explosions",1,3
"1973/09","LANDSLIDE",1,6,4,23,6398,3000,"Argentina","Natural - Geological",1,6
"1973/09","LEAK",3,6,4,23,6398,3000,"Argentina","Man-made - Pollution",1,4
"1973/09","STORM",2,6,4,23,6398,1968,"Argentina","Natural - Meteorological",1,8
"1973/10","DROUGHT",2,6,4,23,6398,3000,"Argentina","Other",1,9
"1973/10","EXPLOSION",6,30,4,23,6398,3000,"Argentina","Man-made - Fire and Explosions",1,3
"1973/10","FIRE",2,5,4,23,6398,3000,"Argentina","Man-made - Fire and Explosions",1,3
"1973/10","FLOOD",2,6,4,23,6398,3000,"Argentina","Natural - Hydrological",1,7
"1973/10","FOG",2,6,4,23,6398,3000,"Argentina","Natural - Meteorological",1,8
"1973/10","HAILSTORM",2,6,4,23,6398,3000,"Argentina","Natural - Meteorological",1,8
"1973/10","LANDSLIDE",2,6,4,23,6398,3000,"Argentina","Natural - Geological",1,6
"1973/10","LEAK",1,4,4,23,6398,3000,"Argentina","Man-made - Pollution",1,4
"1973/10","PLAGUE",1,6,4,23,6398,3000,"Argentina","Biological - Epidemics",1,1
"1973/10","POLLUTION",2,8,4,23,6398,3000,"Argentina","Man-made - Pollution",1,4
"1973/10","RAIN",2,6,4,23,6398,3000,"Argentina","Natural - Meteorological",1,8
"1973/10","STORM",2,6,4,23,6398,3000,"Argentina","Natural - Meteorological",1,8
"1973/10","STRONGWIND",2,4,115,117,6398,8,"Argentina","Natural - Meteorological",1,8
"1973/10","STRUCTURE",2,8,4,23,6398,3000,"Argentina","Other",1,9
"1973/11","ALLUVION",2,6,72,23,6398,3000,"Argentina","Other",1,9
"1973/11","AVALANCHE",2,6,4,23,6398,3000,"Argentina","Natural - Geological",1,6
"1973/11","DROUGHT",2,6,4,23,6398,3000,"Argentina","Other",1,9
"1973/11","EARTHQUAKE",1,4,1,23,6398,3000,"Argentina","Natural - Geological",1,6
"1973/11","ELECTRICSTORM",2,6,4,23,6398,3000,"Argentina","Natural - Meteorological",1,8
"1973/11","EPIDEMIC",3,6,4,23,6398,3000,"Argentina","Biological - Epidemics",1,1
"1973/11","FIRE",10,5,7,23,28,3000,"Argentina","Man-made - Fire and Explosions",1,3
"1973/11","FLOOD",2,6,1,3,12,3000,"Argentina","Natural - Hydrological",1,7
"1973/11","LANDSLIDE",2,6,4,23,6398,3000,"Argentina","Natural - Geological",1,6
"1973/11","POLLUTION",2,51,4,23,6398,3000,"Argentina","Man-made - Pollution",1,4
"1973/11","STORM",1,6,4,25,100,3000,"Argentina","Natural - Meteorological",1,8
"1973/11","STRUCTURE",2,4,4,3,6398,3000,"Argentina","Other",1,9
"1973/12","ACCIDENT",1,4,4,23,6398,3000,"Argentina","Man-made - Transportation",1,5
"1973/12","ALLUVION",2,6,4,12,6398,3000,"Argentina","Other",1,9
