Year - Month,Event, DataCards, Deaths, Injured, Missing, Houses Destroyed, Houses Damaged, Directly affected, Indirectly Affected, Relocated, Evacuated
2011/07,MENINGITIS,93,20,180,,,,,,,
2011/07,STRONG RAIN,42,,,,,,,,,
2011/07,TRAFIC ACCIDENT,2,12,76,,,,,,,
2011/08,MEASLE,11,,12,,,,,,,
2011/08,MENINGITIS,94,20,182,,,,,,,
2011/08,STRONG RAIN,59,,,,,,,,,
2011/09,ANIMAL-CAUSED DAMAGE,1,,,,,,,,,
2011/09,CONSTRUCTION COLLAPSE,1,3,,,,,,,,
2011/09,MEASLE,6,,7,,,,,,,
2011/09,MENINGITIS,71,12,133,,,,,,,
2011/09,STRONG RAIN,29,,,,,,,,,
2011/09,TRAFIC ACCIDENT,2,2,34,,,,,,,
2011/10,ANIMAL-CAUSED DAMAGE,1,,,,,,,,,
2011/10,MEASLE,8,,10,,,,,,,
2011/10,MENINGITIS,94,17,164,,,,,,,
2011/10,STRONG RAIN,7,,,,,,,,,
2011/10,TRAFIC ACCIDENT,3,8,36,,,,,,,
2011/11,DROUGHT,45,,,,,,,2007541,,
2011/11,EPIZOOTIE,7,50,6657,,,,,,,
2011/11,MEASLE,12,,20,,,,,,,
2011/11,MENINGITIS,92,20,173,,,,,,,
2011/11,TRAFIC ACCIDENT,1,,7,,,,,,,
2011/12,MEASLE,15,,19,,,,,,,
2011/12,MENINGITIS,112,22,218,,,,,,,
2011/12,TRAFIC ACCIDENT,1,,6,,,,,,,
2012/00,ANIMAL-CAUSED DAMAGE,8,,,,,,192,,,
2012/00,CHOLERA,3,7,,,,,,,,
2012/00,FLOOD,30,,,,,,12936,,,
2012/01,MENINGITIS,199,70,493,,,,,,,
2012/02,MENINGITIS,206,115,1089,,,,,,,
2012/03,LANDSLIDE,1,5,1,,,,,,,
2012/03,MENINGITIS,227,209,2078,,,,,,,
2012/03,TRAFIC ACCIDENT,1,11,18,,,,,,,
2012/04,MENINGITIS,276,199,1809,,,,,,,
2012/04,STRONG RAIN,10,,,,,,,,,
2012/04,TRAFIC ACCIDENT,1,11,,,,,,,,
2012/05,LANDSLIDE,1,2,3,,,,,,,
2012/05,MENINGITIS,152,49,324,,,,,,,
2012/05,STRONG RAIN,24,,,,,,,,,
2012/06,MENINGITIS,113,24,232,,,,,,,
2012/06,STRONG RAIN,41,,,,,,,,,
2012/07,MENINGITIS,104,21,212,,,,,,,
2012/07,STRONG RAIN,60,,,,,,,,,
2012/08,MENINGITIS,76,5,159,,,,,,,
2012/08,STRONG RAIN,110,,,,,,,,,
2012/09,MENINGITIS,73,5,140,,,,,,,
2012/09,STRONG RAIN,49,,,,,,,,,
2012/10,MENINGITIS,101,13,170,,,,,,,
2012/10,STRONG RAIN,11,,,,,,,,,
2012/11,DROUGHT,42,,,,,,,462078,,
2012/11,EPIZOOTIE,2,12,1065,,,,,,,
2012/11,LANDSLIDE,1,2,,,,,,,,
2012/11,MENINGITIS,80,10,150,,,,,,,
2012/11,TRAFIC ACCIDENT,1,5,16,,,,,,,
2012/12,MENINGITIS,130,26,216,,,,,,,
2012/12,STRONG RAIN,1,,,,,,,,,
2013/00,FLOOD,1,,,,,,,,,
2013/01,MENINGITIS,164,48,348,,,,,,,
2013/01,STRONG WIND,3,,,,,,,,,
2013/02,MENINGITIS,202,75,543,,,,,,,
2013/03,MENINGITIS,196,55,616,,,,,,,
2013/03,STRONG WIND,4,,,,,1,,,,
2013/04,MENINGITIS,160,38,315,,,,,,,
2013/04,STRONG RAIN,8,,,,,,,,,
2013/04,STRONG WIND,9,1,,,347,,1232,,,
2013/05,MENINGITIS,100,31,172,,,,,,,
2013/05,STRONG RAIN,18,,,,,,,,,
2013/05,STRONG WIND,10,,,,72,,263,,,
2013/06,FLOOD,3,,7,,122,,1342,,,
2013/06,MENINGITIS,72,7,103,,,,,,,
2013/06,STRONG RAIN,31,,,,,,,,,
2013/06,STRONG WIND,19,,16,,636,1,3046,,,
2013/07,FLOOD,1,,,,94,,336,,,
2013/07,MENINGITIS,60,9,92,,,,,,,
2013/07,STRONG RAIN,64,,,,,,,,,
2013/08,FLOOD,4,1,,,461,,5579,,,
2013/08,MENINGITIS,50,5,78,,,,,,,
2013/08,STRONG RAIN,85,,,,,,,,,
2013/09,MENINGITIS,72,13,118,,,,,,,
2013/09,STRONG RAIN,35,,,,,,,,,
2013/10,ANIMAL-CAUSED DAMAGE,1,,,,,,16,,,
2013/10,CONSTRUCTION COLLAPSE,1,1,,,,,,,,
2013/10,MENINGITIS,77,13,124,,,,,,,
2013/10,STRONG RAIN,9,,,,,,,,,
2013/11,DROUGHT,45,,,,,,,1622046,,
2013/11,EPIZOOTIE,2,168,900,,,,,,,
2013/11,LANDSLIDE,1,1,,,,,,,,
2013/11,MENINGITIS,93,10,163,,,,,,,
2013/12,MENINGITIS,117,28,197,,,,,,,
2014/00,STRONG WIND,1,,23,,113,,432,,,
2014/01,MENINGITIS,188,56,488,,,,,,,
2014/01,TRAFIC ACCIDENT,1,6,,,,,,,,
2014/02,LANDSLIDE,1,1,,,,,,,,
2014/02,MENINGITIS,184,43,474,,,,,,,
2014/03,LANDSLIDE,1,7,,,,,,,,
2014/03,MENINGITIS,260,99,933,,,,,,,
2014/04,MENINGITIS,189,62,487,,,,,,,
2014/04,STRONG WIND,1,,10,,148,,532,,,
2014/04,TRAFIC ACCIDENT,2,9,56,,,,,,,
2014/05,FLOOD,1,,,,,,60,,,
2014/05,MENINGITIS,108,22,202,,,,,,,
2014/05,STRONG WIND,5,2,18,,459,,2487,,,
2014/05,TRAFIC ACCIDENT,2,8,14,,,,,,,
2014/06,FLOOD,3,,,,3,,665,,,
2014/06,LANDSLIDE,1,1,,,,,,,,
2014/06,MENINGITIS,103,13,165,,,,,,,
2014/06,TRAFIC ACCIDENT,2,15,16,,,,,,,
2014/07,CONSTRUCTION COLLAPSE,1,4,36,,,,,,,
2014/07,FLOOD,4,,,,285,,1448,,,
2014/07,MENINGITIS,68,8,115,,,,,,,
2014/08,FLOOD,2,1,,,184,,2075,,,
2014/08,MENINGITIS,73,10,155,,,,,,,
2014/09,CONSTRUCTION COLLAPSE,1,1,,,,,,,,
2014/09,MENINGITIS,79,4,123,,,,,,,
2014/10,CONSTRUCTION COLLAPSE,1,1,,,,,,,,
2014/10,MENINGITIS,69,10,118,,,,,,,
2014/10,TRAFIC ACCIDENT,1,22,11,,,,,,,
2014/11,MENINGITIS,67,9,108,,,,,,,
2014/12,MENINGITIS,103,22,152,,,,,,,
2014/12,TRAFIC ACCIDENT,1,7,,,,,,,,
2015/01,MENINGITIS,137,24,258,,,,,,,
2015/02,MENINGITIS,162,40,366,,,,,,,
2015/03,MENINGITIS,232,61,547,,,,,,,
2015/04,MENINGITIS,192,56,491,,,,,,,
2015/05,MENINGITIS,150,37,332,,,,,,,
2015/06,MENINGITIS,103,14,145,,,,,,,
2015/07,MENINGITIS,67,6,96,,,,,,,
2015/08,MENINGITIS,77,11,130,,,,,,,
2015/09,MENINGITIS,42,6,62,,,,,,,
2015/10,MENINGITIS,68,7,124,,,,,,,
2015/11,FLOOD,4,,,,,,,,,
2015/11,GRANIVOROUS BIRDS,2,,,,,,,,,
2015/11,LOCUST,2,,,,,,,,,
2015/11,MENINGITIS,100,15,169,,,,,,,
2015/12,MENINGITIS,97,10,174,,,,,,,
2016/05,MENINGITIS,1,,20,,,,,,,
2016/08,MENINGITIS,1,2,7,,,,,,,
2016/08,TRAFIC ACCIDENT,1,,10,,,,,,,
TOTAL,,42003,10880,259996,2966,12148,4187,556267,14521673,682,
