Year - Month,Event, DataCards, Deaths, Injured, Missing, Houses Destroyed, Houses Damaged, Directly affected, Indirectly Affected, Relocated, Evacuated
2020/06,FIRE,26,8,5,,8,4,,,,
2020/06,MUDSLIDE,1,1,1,,,,,,,
2020/06,ROAD ACCIDENT,110,107,110,,,,,,,
2020/06,STRUCTURAL COLLAPSE,1,1,,,,,,,,
2020/06,THUNDERSTORM,1,1,1,,,,,,,
2020/06,WINDSTORM,1,1,1,,,,,,,
2020/07,ANIMAL INCIDENT,3,1,1,,,,,,,
2020/07,DROWNING,39,42,2,2,,,,,,
2020/07,ELECTROCUTION,5,5,1,,,,,,,
2020/07,FIRE,25,4,4,,45,3,,,,
2020/07,ROAD ACCIDENT,113,102,96,3,,,,,,
2020/07,TERROR ATTACK,1,,4,,,,,,,
2020/07,WINDSTORM,5,4,,,,,,,,
2020/08,DROWNING,52,57,,1,,,,,,
2020/08,ELECTROCUTION,6,6,,,,,,,,
2020/08,FIRE,32,4,6,,36,,,1,,
2020/08,LANDSLIDE,1,1,2,,,,,,,
2020/08,ROAD ACCIDENT,104,106,78,1,,,,,,
2020/09,ANIMAL INCIDENT,1,,1,,,,,,,
2020/09,CONFLICT,2,,5,,5,,,,,
2020/09,DROWNING,55,56,,1,,,,,,
2020/09,ELECTROCUTION,4,4,1,,,,,,,
2020/09,FIRE,27,4,8,,22,9,,1,,
2020/09,LANDSLIDE,1,2,,,,,,,,
2020/09,LIGHTNING,1,1,1,,,,,,,
2020/09,ROAD ACCIDENT,109,89,115,,,,,,,
2020/09,WINDSTORM,6,4,6,,2,,,,,
2020/10,DROWNING,44,42,,6,,,,,,
2020/10,ELECTROCUTION,5,5,2,,,,,,,
2020/10,FIRE,16,3,,,29,4,,,,
2020/10,LANDSLIDE,1,1,,,,,,,,
2020/10,ROAD ACCIDENT,75,83,105,,,,,,,
2020/10,WINDSTORM,1,1,,,,,,,,
2020/11,ANIMAL INCIDENT,4,1,1,,,,,,,
2020/11,CONFLICT,1,1,8,,,,,,,
2020/11,DROWNING,58,59,,,,,,,,
2020/11,ELECTROCUTION,7,7,,,,,,,,
2020/11,FIRE,11,5,13,,,7,,,,
2020/11,ROAD ACCIDENT,105,105,115,4,,,,,,
2020/11,TERROR ATTACK,1,,,,,,,,,
2020/12,ANIMAL INCIDENT,5,3,2,,,,,,,
2020/12,DROUGHT,1,1,,,,,,,,
2020/12,DROWNING,43,47,,,,,,,,
2020/12,ELECTROCUTION,10,9,2,,,1,,,,
2020/12,FIRE,22,4,,,18,3,,,,
2020/12,FLOOD,1,,,,,,,,,
2020/12,MUDSLIDE,2,1,,,,,,,,
2020/12,ROAD ACCIDENT,88,93,61,,,,,,,
2020/12,STRUCTURAL COLLAPSE,1,,,,,,,,,
2020/12,WINDSTORM,3,2,1,,,,,,,
2020/15,FIRE,1,1,,,1,,,,,
2020/20,ROAD ACCIDENT,1,1,,,,,,,,
2020/22,FIRE,1,,,,,,,,,
2020/30,ROAD ACCIDENT,2,2,,,,,,,,
2020/32,FIRE,1,,,,,,,,,
2021/01,ANIMAL INCIDENT,2,2,,,,,,,,
2021/01,DROWNING,35,36,,,,,,,,
